x,y,heading,waypoint_x,waypoint_y
2.0466184616088867,0.1055726483464241,3.075777218816376,2.0,-0.10521042084168331
2.0466213226318359,0.10558058321475983,3.0757657283634106,2.0,-0.10521042084168331
2.0466184616088867,0.10557936877012253,3.075760494703871,2.0,-0.10521042084168331
2.0466270446777344,0.10559841990470886,3.0758598014121463,2.0,-0.10521042084168331
2.0466239452362061,0.10557199269533157,3.0757740282998975,2.0,-0.10521042084168331
2.0466206073760986,0.10557790100574493,3.0757943793755356,2.0,-0.10521042084168331
2.0466248989105225,0.1055680513381958,3.075813134402575,2.0,-0.10521042084168331
2.0466468334197998,0.10556066036224365,3.0758675809092675,2.0,-0.10521042084168331
2.0466377735137939,0.10555263608694077,3.0757426991188703,2.0,-0.10521042084168331
2.0466220378875732,0.10556870698928833,3.0757507429809197,2.0,-0.10521042084168331
2.0466344356536865,0.10556966066360474,3.0758006555564377,2.0,-0.10521042084168331
2.0466268062591553,0.10556585341691971,3.075818243479627,2.0,-0.10521042084168331
2.046626091003418,0.10554791241884232,3.0757875178346175,2.0,-0.10521042084168331
2.0466327667236328,0.10557462275028229,3.075800579434917,2.0,-0.10521042084168331
2.0466184616088867,0.10555302351713181,3.075727208375989,2.0,-0.10521042084168331
2.0465564727783203,0.10539335012435913,3.0756904995989554,2.0,-0.10521042084168331
2.0464479923248291,0.10255587100982666,3.0752055476850946,2.0,-0.10521042084168331
2.0457098484039307,0.09567888081073761,3.0736974617862796,2.0,-0.11523046092184375
2.0449607372283936,0.087924689054489136,3.074262992294224,2.0,-0.12525050100200374
2.0439894199371338,0.078342333436012268,3.072863896727343,2.0,-0.13527054108216419
2.0426666736602783,0.065840169787406921,3.0715469476968336,2.0,-0.14529058116232463
2.0412530899047852,0.053461562842130661,3.0706867963508286,2.0,-0.15531062124248507
2.0395088195800781,0.038296204060316086,3.068843520596549,2.0,-0.17535070140280551
2.0383648872375488,0.028646847233176231,3.067659789942826,2.0,-0.19539078156312595
2.0363543033599854,0.0091094030067324638,3.0650106846312575,2.0,-0.21543086172344683
2.0344676971435547,-0.0087653808295726776,3.0634025456076297,2.0,-0.22545090180360727
2.0336234569549561,-0.017423627898097038,3.0616610066061405,2.0,-0.23547094188376727
2.0314338207244873,-0.039166811853647232,3.059458549048562,2.0,-0.25551102204408815
2.0285744667053223,-0.062362078577280045,3.056455713043671,2.0,-0.29559118236472948
2.0252053737640381,-0.090840928256511688,3.0546148865003215,2.0,-0.32565130260521036
2.0225329399108887,-0.11433945596218109,3.0519970325974564,2.0,-0.3456913827655308
2.0198841094970703,-0.13418163359165192,3.0506805761816893,2.0,-0.36573146292585168
2.0174951553344727,-0.15677759051322937,3.0498722161733007,2.0,-0.39579158316633256
2.0160388946533203,-0.1706244945526123,3.0493041552990197,2.0,-0.415831663326653
2.0142168998718262,-0.1893644779920578,3.048916947888707,2.0,-0.42585170340681344
2.0114815235137939,-0.21667538583278656,3.04882855114066,2.0,-0.45591182364729432
2.0092997550964355,-0.23691391944885254,3.048786224282413,2.0,-0.48597194388777565
2.0057365894317627,-0.27015253901481628,3.049421740246077,2.0,-0.51603206412825653
2.0027256011962891,-0.29934754967689514,3.05015763206154,2.0,-0.54609218436873741
2.0000271797180176,-0.33265882730484009,3.0506030994390185,2.0,-0.58617234468937873
1.9971615076065063,-0.36375683546066284,3.051639682336107,2.0,-0.61623246492985961
1.9941645860671997,-0.39870929718017578,3.0528907204983287,2.0,-0.64629258517034049
1.9923596382141113,-0.42275050282478333,3.0544426560747056,2.0,-0.67635270541082138
1.9897540807723999,-0.4501785933971405,3.0569949596679518,2.0,-0.68637274549098182
1.9875789880752563,-0.48443427681922913,3.0598797394589705,2.0,-0.72645290581162314
1.9864898920059204,-0.50338459014892578,3.0613273802626,2.0,-0.74649298597194358
1.9848220348358154,-0.53540945053100586,3.065561774263366,2.0,-0.7765531062124249
1.9827902317047119,-0.56744205951690674,3.071354642671026,2.0,-0.80661322645290578
1.9813569784164429,-0.59006834030151367,3.073971381709825,2.0,-0.82665330661322622
1.9797816276550293,-0.61940270662307739,3.0784753382655015,2.0,-0.84669338677354711
1.9788678884506226,-0.66246336698532104,3.0832114933452335,2.0,-0.89679358717434843
1.9770673513412476,-0.70279788970947266,3.0887140682080068,2.0,-0.93687374749498975
1.9758379459381104,-0.75036442279815674,3.09558913064078,2.0,-0.97695390781563107
1.9751394987106323,-0.79185450077056885,3.1018874666293614,2.0,-1.0270541082164328
1.9744621515274048,-0.83025234937667847,3.1070761296351237,2.0,-1.0571142284569137
1.9743967056274414,-0.86223787069320679,3.1101560231985474,2.0,-1.097194388777555
1.974047064781189,-0.89417445659637451,3.116572327683257,2.0,-1.1272545090180359
1.9736899137496948,-0.92635166645050049,3.1193559018250485,2.0,-1.1573146292585168
1.9743386507034302,-0.97370755672454834,3.1250043377097345,2.0,-1.2074148296593186
1.9744733572006226,-1.0175994634628296,3.128872946098089,2.0,-1.2474949899799599
1.9750044345855713,-1.058315634727478,3.1343911311872215,2.0,-1.2875751503006012
1.9758028984069824,-1.1025876998901367,3.1397292366483676,2.0,-1.3376753507014025
1.9766278266906738,-1.1324160099029541,-3.1390866040090466,2.0,-1.3677354709418834
1.9775329828262329,-1.1660772562026978,-3.1347112254003706,2.0,-1.3977955911823647
1.9784654378890991,-1.2112445831298828,-3.129432228452958,2.0,-1.4378757515030061
1.9799844026565552,-1.2527567148208618,-3.123736748689614,2.0,-1.4879759519038074
1.9819889068603516,-1.2987936735153198,-3.1190341360299962,2.0,-1.5380761523046091
1.9840176105499268,-1.3446582555770874,-3.1121334980428776,2.0,-1.5881763527054105
1.9858468770980835,-1.3911434412002563,-3.1066333658282614,2.0,-1.6282565130260522
1.9883955717086792,-1.4335763454437256,-3.101376337441911,2.0,-1.6783567134268536
1.9896582365036011,-1.4606555700302124,-3.099053223429418,2.0,-1.6983967935871744
1.9914004802703857,-1.4882372617721558,-3.097761551194458,2.0,-1.7384769539078153
1.9937945604324341,-1.5389825105667114,-3.0918052058799703,2.0,-1.7885771543086166
1.996845006942749,-1.5856415033340454,-3.0880004791110265,2.0,-1.8386773547094188
1.9999544620513916,-1.6290004253387451,-3.0854182804230486,2.0,-1.8787575150300597
2.002260684967041,-1.6640963554382324,-3.0822480926822653,2.0,-1.9188376753507015
2.0052263736724854,-1.7149938344955444,-3.0801005202276093,2.0,-1.9689378757515028
2.0078349113464355,-1.758644700050354,-3.079622804103973,2.0,-2.0090180360721437
2.0105671882629395,-1.8058379888534546,-3.0791056216386887,2.0,-2.0490981963927855
2.0127551555633545,-1.8572511672973633,-3.0794146268990104,2.0,-2.0991983967935868
2.0149993896484375,-1.9008083343505859,-3.0804823748673966,2.0,-2.1392785571142285
2.0169694423675537,-1.9368256330490112,-3.0817732300527405,2.0,-2.1793587174348694
2.0191030502319336,-1.9847769737243652,-3.082872546436772,2.0,-2.2194388777555112
2.0206770896911621,-2.0285122394561768,-3.0846269284876646,2.0,-2.2595190380761521
2.0218865871429443,-2.0566470623016357,-3.086320153001452,2.0,-2.2895791583166334
2.0235445499420166,-2.1090118885040283,-3.0917437345703216,2.0,-2.3396793587174347
2.0243504047393799,-2.1532223224639893,-3.094530626171678,2.0,-2.3797595190380756
2.0249278545379639,-2.1937315464019775,-3.0987274165049263,2.0,-2.4198396793587174
2.0257301330566406,-2.2342963218688965,-3.103099880384618,2.0,-2.4599198396793582
2.0262019634246826,-2.2626261711120605,-3.1052225090690206,2.0,-2.4899799599198396
2.0263829231262207,-2.2993481159210205,-3.1085090021152233,1.9997747759228655,-2.5300140897355425
2.0263402462005615,-2.3480851650238037,-3.1127946095730588,1.9983985902569863,-2.5800192130609272
2.0263080596923828,-2.4014039039611816,-3.1187445330478005,1.9957722033126557,-2.6299742762416756
2.0259356498718262,-2.4507913589477539,-3.1239428449855207,1.9918972581616474,-2.6798480273122598
2.0250496864318848,-2.4958717823028564,-3.1289608597262966,1.9867761789756981,-2.7296092651761348
2.0242350101470947,-2.5496580600738525,-3.1365119098512846,1.980412169509943,-2.7792268591251941
2.0227952003479004,-2.6033468246459961,3.1398899255426334,1.9728092110986406,-2.8286697683151876
2.0208263397216797,-2.6445770263671875,3.1340881839141987,1.9658379714753735,-2.8680775324650889
2.0185985565185547,-2.6980657577514648,3.1257355456153113,1.9539062452427791,-2.9269079348071019
2.0160140991210938,-2.7434792518615723,3.1187607752980475,1.9472795853452753,-2.9561822185240594
2.0131704807281494,-2.7761948108673096,3.1140505546902695,1.9402143512002392,-2.9853537590218444
2.008434534072876,-2.8295979499816895,3.1019568036443323,1.9247746236300203,-3.0433623544467481
2.0036187171936035,-2.874936580657959,3.0904694596262883,1.9135172574116543,-3.0817660230606294
1.9999536275863647,-2.9037330150604248,3.0833016365284283,1.9076009713425015,-3.1008814642948677
1.9922982454299927,-2.9572103023529053,3.0689812441519435,1.891976183395641,-3.1484027463418576
1.9851534366607666,-3.0022158622741699,3.053276486742335,1.8751677721942344,-3.1955183866182919
1.9785525798797607,-3.0390274524688721,3.040712480207817,1.8681153239123811,-3.2142444515456452
1.968268871307373,-3.0878965854644775,3.022977549229404,1.8496676705980737,-3.2607427346641544
1.9582136869430542,-3.1321125030517578,3.0031806735245854,1.834075818012495,-3.2976000838652144
1.9445830583572388,-3.1844887733459473,2.981024196092722,1.8135540818901776,-3.3432209627727922
1.9305843114852905,-3.2319648265838623,2.958611713523344,1.7963191680008093,-3.3793392102441926
1.9165316820144653,-3.2754762172698975,2.936946068043641,1.773764940726531,-3.4239902245421243
1.8989733457565308,-3.3260154724121094,2.908282346362615,1.7549218957462092,-3.4592961689856434
1.8805609941482544,-3.3719460964202881,2.8827231935044693,1.7303808882509391,-3.5028868239117967
1.8633296489715576,-3.4135146141052246,2.857386475552625,1.7099679016116425,-3.5373089103337909
1.8414089679718018,-3.4621036052703857,2.82880313664209,1.6834898514583605,-3.5797508601694688
1.8190766572952271,-3.5060584545135498,2.800364399658362,1.6559586074253321,-3.6215173161810545
1.7981619834899902,-3.5459239482879639,2.773889190449952,1.6389414658668555,-3.6462420649505942
1.7716320753097534,-3.5918872356414795,2.743206753574167,1.6097612067638474,-3.6868735641163308
1.7456650733947754,-3.6332523822784424,2.7138901147025223,1.5795738785363365,-3.72676255332712
1.7120400667190552,-3.6839525699615479,2.674187928130001,1.5420463874945278,-3.7736141247705586
1.6907204389572144,-3.7131443023681641,2.651108309406768,1.5227595501926079,-3.7966122598129353
1.6613718271255493,-3.7514622211456299,2.61977691011501,1.4898548634362605,-3.8342910049518135
1.6330969333648682,-3.7862691879272461,2.5901995737681345,1.4560181211510232,-3.8711350155545747
1.6091189384460449,-3.8146505355834961,2.5651191813163705,1.4282918531966036,-3.8999937078759359
1.5730476379394531,-3.8542742729187012,2.532322833139093,1.3928311385177232,-3.9352774712840102
1.5417296886444092,-3.8869802951812744,2.5040424487241038,1.3638341062182033,-3.9628590262619277
1.5068597793579102,-3.9217822551727295,2.475956433256765,1.326821287814071,-3.9965110324362501
1.4677914381027222,-3.9583373069763184,2.447045803054418,1.2813122989774697,-4.0356558183685145
1.4343192577362061,-3.9884254932403564,2.423159787175134,1.2425046404243087,-4.067221177282919
1.3970156908035278,-4.0207762718200684,2.396225664157563,1.2108976665210562,-4.0917684634436817
1.3589636087417603,-4.0523123741149902,2.3709562189449,1.170708652408883,-4.1215551952292522
1.3236150741577148,-4.0805935859680176,2.34852553184434,1.1297872411357675,-4.1503274795527192
1.291469931602478,-4.1059732437133789,2.3277464989132586,1.0965399747089868,-4.1726027872346787
1.2584248781204224,-4.1300106048583984,2.3064922699545916,1.0543650594886869,-4.199504139838858
1.2317211627960205,-4.1491351127624512,2.2905469725388765,1.0287417904104192,-4.2151356589678741
1.197832465171814,-4.1719036102294922,2.2695614334168153,0.99421801842410817,-4.2353761931756582
1.1533552408218384,-4.2010650634765625,2.2456783292839315,0.95050514216968496,-4.2596988306835311
1.1154705286026001,-4.2246136665344238,2.2250415825445056,0.9151053768782853,-4.2783650213632889
1.0910559892654419,-4.2394185066223145,2.2117237802026115,0.88831432132941746,-4.2918977835024679
1.0526165962219238,-4.2620306015014648,2.190263197410344,0.85228274371210944,-4.3093131638195086
1.0062391757965088,-4.2873387336730957,2.168339996340646,0.79760008386521386,-4.3340758180124954
0.9634440541267395,-4.3097848892211914,2.14837037218627,0.76074273466415421,-4.3496676705980732
0.92378747463226318,-4.3297514915466309,2.1300902353838764,0.71424445154564509,-4.3681153239123809
0.89866560697555542,-4.3422126770019531,2.119003742082514,0.68612912853779728,-4.3786236501683788
0.86944007873535156,-4.3561515808105469,2.107133516458876,0.65785927273017941,-4.3887088651464836
0.8185420036315918,-4.3796253204345703,2.0841491115034056,0.61041674854003436,-4.4045711835218482
0.78191757202148438,-4.3961677551269531,2.0679851763327513,0.57218634444149552,-4.4164036076032307
0.74124127626419067,-4.4129853248596191,2.0512959226016556,0.5337268412138606,-4.4274687180257617
0.69305270910263062,-4.4319472312927246,2.032367156704367,0.48535375902184419,-4.4402143512002397
0.65939438343048096,-4.4447927474975586,2.017587557806041,0.44643521473312603,-4.4495372781883882
0.61446380615234375,-4.4609484672546387,1.9990192614740647,0.40733792112631118,-4.4580796250440109
0.5766480565071106,-4.4734115600585938,1.9830138250353044,0.36807753246508884,-4.4658379714753735
0.52338367700576782,-4.4900140762329102,1.9577348952944313,0.30891554910388064,-4.4759987812551527
0.48506602644920349,-4.5015945434570312,1.9405344883444582,0.27922685912519379,-4.4804121695099433
0.43489623069763184,-4.5144515037536621,1.918594220944472,0.2395452702034101,-4.4856026952850296
0.39258965849876404,-4.5244770050048828,1.8995751469345739,0.18981027326136737,-4.4909726417418305
0.34218257665634155,-4.5356659889221191,1.8761550403906977,0.1399565307159939,-4.4950970326051669
0.31494295597076416,-4.541142463684082,1.863898291791632,0.11998876912015605,-4.4963974291921511
0.26867038011550903,-4.5487933158874512,1.8428778787250508,0.070021192469372912,-4.4987738823101449
0.22557595372200012,-4.5555968284606934,1.820956225866636,0.030014089735542256,-4.4997747759228659
0.20205813646316528,-4.558936595916748,1.808376389007052,0.010005030415141879,-4.4999749746850313
0.15501438081264496,-4.5636744499206543,1.784417591054432,-0.040017617907788593,-4.4995996074857052
0.1047680526971817,-4.5679259300231934,1.7598276977235279,-0.080019213060927005,-4.4983985902569863
0.065394647419452667,-4.5698857307434082,1.7376250813316112,-0.11998876912015605,-4.4963974291921511
0.015157671645283699,-4.5719776153564453,1.7115360981491914,-0.16988128060962238,-4.4927720267251932
-0.035054102540016174,-4.5715222358703613,1.6854366401505074,-0.20972026578449407,-4.4889739591355342
-0.077187508344650269,-4.5711798667907715,1.662436007667007,-0.24947528053484971,-4.4843795212615092
-0.12321533262729645,-4.5691432952880859,1.637323449606445,-0.29902671979605255,-4.4775194109914604
-0.17256329953670502,-4.5656313896179199,1.6114626265607186,-0.3483910874744377,-4.46942216149011
-0.21778754889965057,-4.5613346099853516,1.5868589806799906,-0.38772713266152298,-4.4620569998341217
-0.25889426469802856,-4.5567078590393066,1.564083433330008,-0.4269079348071016,-4.4539062452427789
-0.28488814830780029,-4.5529422760009766,1.5505658795360227,-0.45618221852405905,-4.4472795853452753
-0.31811386346817017,-4.5475015640258789,1.5321925563566692,-0.48535375902184419,-4.4402143512002397
-0.36567994952201843,-4.5393123626708984,1.5047119977624568,-0.52407797129866518,-4.4301145769097428
-0.40592706203460693,-4.5307559967041016,1.4833417100690216,-0.56259234667887137,-4.4192419991909206
-0.44956669211387634,-4.5210165977478027,1.4590308490024013,-0.61041674854003436,-4.4045711835218482
-0.48889094591140747,-4.5110769271850586,1.4374126129250604,-0.65785927273017986,-4.3887088651464836
-0.51412034034729004,-4.5042061805725098,1.4239455188725785,-0.67672269985975209,-4.3820325149939698
-0.5424686074256897,-4.4962625503540039,1.4076268740392268,-0.70489023913209481,-4.3716649675559722
-0.58492308855056763,-4.4832777976989746,1.3846272357923106,-0.74219890950604506,-4.3571862531065744
-0.63036739826202393,-4.4679074287414551,1.3608256739801425,-0.78841511159710942,-4.3380428753990801
-0.66528439521789551,-4.456028938293457,1.3400496350468132,-0.82503432258561593,-4.3218996587506382
-0.70972281694412231,-4.4382352828979492,1.3164856558357945,-0.86132319600732288,-4.3050269671170378
-0.75456917285919189,-4.4204750061035156,1.29265123664516,-0.90619762841415985,-4.2829205978552585
-0.78884190320968628,-4.4062256813049316,1.2743215677802695,-0.93285194905956648,-4.2691204710634514
-0.83393484354019165,-4.3861746788024902,1.2503817439557527,-0.9768059831537883,-4.2452363940953557
-0.87769198417663574,-4.3648276329040527,1.2273085800137735,-1.0201489258997225,-4.2202604945140259
-0.9112555980682373,-4.3483591079711914,1.2093022267728502,-1.0543650594886869,-4.199504139838858
-0.95470613241195679,-4.325955867767334,1.1854295399483288,-1.0881590332004989,-4.178067316428085
-0.98717570304870605,-4.3078489303588867,1.1675194940672247,-1.1297872411357677,-4.1503274795527192
-1.0000718832015991,-4.3003816604614258,1.1604841376518835,-1.1380288928089237,-4.1446550517151293
-1.0543557405471802,-4.2683320045471191,1.1301022290561218,-1.1868735641163306,-4.1097612067638476
-1.0700109004974365,-4.2588801383972168,1.1212141324630462,-1.2029196690279975,-4.0978060801816891
-1.1075959205627441,-4.2348814010620117,1.0995533218360327,-1.2425046404243092,-4.067221177282919
-1.1469721794128418,-4.2083740234375,1.0774834710363157,-1.2736141247705588,-4.042046387494528
-1.177274227142334,-4.1873946189880371,1.0590084365055106,-1.3042136635551509,-4.0162541738758879
-1.2071617841720581,-4.1661186218261719,1.0429891690268602,-1.3268212878140713,-3.9965110324362496
-1.2452548742294312,-4.1371660232543945,1.022127994405715,-1.3638341062182036,-3.9628590262619268
-1.279700756072998,-4.1101522445678711,1.0025405560732792,-1.3928311385177232,-3.9352774712840102
-1.3166141510009766,-4.0799655914306641,0.9811031029573196,-1.4282918531966036,-3.8999937078759359
-1.3475866317749023,-4.0542731285095215,0.9630627720269698,-1.4560181211510235,-3.8711350155545743
-1.3665206432342529,-4.0373959541320801,0.9522510802667316,-1.4696633228649445,-3.8564990665037593
-1.4014016389846802,-4.0058455467224121,0.9307517235935776,-1.503129750776298,-3.8193183665556938
-1.4283055067062378,-3.9812626838684082,0.9145997042709291,-1.5227595501926079,-3.7966122598129353
-1.4517189264297485,-3.9585819244384766,0.8996323831310309,-1.5483983664239984,-3.765884077969027
-1.4799270629882812,-3.9307999610900879,0.8808528477643118,-1.5672211772829194,-3.7425046404243085
-1.5130709409713745,-3.8963387012481689,0.859549878022389,-1.5978060801816887,-3.7029196690279975
-1.5405199527740479,-3.8669776916503906,0.841990735316795,-1.6215551952292517,-3.6707086524088832
-1.5580286979675293,-3.8477210998535156,0.8312900818320382,-1.6273913931018125,-3.6625821492084514
-1.5867453813552856,-3.8143043518066406,0.8115150295760621,-1.6559586074253321,-3.6215173161810545
-1.6128013134002686,-3.783726692199707,0.7919530868947884,-1.6780673164280857,-3.5881590332004984
-1.6337546110153198,-3.7581031322479248,0.778225899902554,-1.6942083972812398,-3.5628536618847075
-1.6607499122619629,-3.7228827476501465,0.7592058344607909,-1.7151356589678743,-3.5287417904104195
-1.680608868598938,-3.6965410709381104,0.7447916293609992,-1.7303808882509391,-3.5028868239117967
-1.7130982875823975,-3.6519906520843506,0.718811851504882,-1.7596988306835313,-3.4505051421696846
-1.740376353263855,-3.6128213405609131,0.6977716957870501,-1.7783650213632889,-3.4151053768782855
-1.760446310043335,-3.5817725658416748,0.6815743925312788,-1.7963191680008095,-3.3793392102441921
-1.786196231842041,-3.5417113304138184,0.6582789953419256,-1.8135540818901776,-3.3432209627727922
-1.8108946084976196,-3.5003728866577148,0.6353885024983438,-1.834075818012495,-3.2976000838652144
-1.830854058265686,-3.4647085666656494,0.614528080951038,-1.8496676705980737,-3.2607427346641544
-1.8447524309158325,-3.4386661052703857,0.6006217387265146,-1.8608758761029516,-3.2328990201508474
-1.8583626747131348,-3.4122719764709473,0.5865288774904472,-1.8681153239123811,-3.2142444515456452
-1.8747822046279907,-3.3792040348052979,0.5671729446474283,-1.8786236501683786,-3.1861291285377975
-1.8949174880981445,-3.3352687358856201,0.5420121250294405,-1.8951961543448959,-3.1389299934705823
-1.9114665985107422,-3.297227144241333,0.5201516614139421,-1.9076009713425017,-3.1008814642948677
-1.9245243072509766,-3.2661256790161133,0.5000553720108765,-1.9164036076032309,-3.0721863444414952
-1.9393219947814941,-3.2273111343383789,0.4793791049315608,-1.9274687180257619,-3.0337268412138609
-1.9482773542404175,-3.202308177947998,0.46475832580119,-1.9352613244973806,-3.0047411276135958
-1.9613419771194458,-3.1628158092498779,0.44330783291523557,-1.9449731612172079,-2.9659178062112899
-1.9751521348953247,-3.1191911697387695,0.4161363081247537,-1.9539062452427791,-2.9269079348071019
-1.9893330335617065,-3.0716404914855957,0.39017044405399265,-1.9658379714753735,-2.8680775324650885
-1.9997103214263916,-3.0310544967651367,0.3671045524989201,-1.9728092110986406,-2.8286697683151876
-2.0077230930328369,-2.9976246356964111,0.3485703345243852,-1.9775194109914604,-2.7990267197960526
-2.0138528347015381,-2.9714100360870361,0.33312312084381585,-1.9817842258999243,-2.7693163232599129
-2.0205345153808594,-2.9375162124633789,0.3159565308537403,-1.9856026952850299,-2.7395452702034104
-2.0276899337768555,-2.8955361843109131,0.29451151871750875,-1.9899982006045611,-2.6997677691486022
-2.0317966938018799,-2.8692934513092041,0.28006445036144256,-1.9927720267251934,-2.6698812806096224
-2.0384190082550049,-2.8272686004638672,0.2544189106707333,-1.9957722033126557,-2.6299742762416756
-2.0439677238464355,-2.7812247276306152,0.23396490990358906,-1.9983985902569863,-2.5800192130609272
-2.0485427379608154,-2.7389876842498779,0.21204568279824335,-1.9995996074857052,-2.5400176179077882
-2.0518441200256348,-2.7047867774963379,0.19432173684396603,-1.9999749746850315,-2.5100050304151416
-2.0551717281341553,-2.6547386646270752,0.17003021507827373,-2.0,-2.4599198396793587
-2.0570497512817383,-2.6123666763305664,0.14911924289048287,-2.0,-2.4198396793587174
-2.058319091796875,-2.5586063861846924,0.12431465221260458,-2.0,-2.3597194388777556
-2.0586824417114258,-2.5164661407470703,0.1044721308628891,-2.0,-2.3196392785571143
-2.0580811500549316,-2.4704666137695312,0.08356863028338161,-2.0,-2.2695390781563125
-2.0567846298217773,-2.4210989475250244,0.06241698995553434,-2.0,-2.2194388777555112
-2.0548985004425049,-2.3793120384216309,0.04501055255220553,-2.0,-2.1793587174348699
-2.0518810749053955,-2.333712100982666,0.026407393762914833,-2.0,-2.1292585170340681
-2.0485405921936035,-2.2846710681915283,0.0082292715920939,-2.0,-2.0791583166332668
-2.0451176166534424,-2.2431163787841797,-0.005577575551866686,-2.0,-2.029058116232465
-2.0412600040435791,-2.1981160640716553,-0.017625298260337992,-2.0,-1.9889779559118237
-2.0366847515106201,-2.1498241424560547,-0.02993197864398261,-2.0,-1.9288577154308617
-2.0334808826446533,-2.1087863445281982,-0.04124564972579197,-2.0,-1.8887775551102206
-2.0292518138885498,-2.0638046264648438,-0.049895359063261716,-2.0,-1.8386773547094188
-2.0239572525024414,-2.0147879123687744,-0.05877329794879691,-2.0,-1.7885771543086173
-2.0198533535003662,-1.973943829536438,-0.06639291780556608,-2.0,-1.7384769539078158
-2.0153570175170898,-1.9288381338119507,-0.07102171701328334,-2.0,-1.688376753507014
-2.0108883380889893,-1.8801771402359009,-0.07305920286043731,-2.0,-1.6382765531062125
-2.0070834159851074,-1.8389730453491211,-0.07569768584898234,-2.0,-1.5881763527054109
-2.003413200378418,-1.7940380573272705,-0.07719687428661888,-2.0,-1.5480961923847696
-1.9994851350784302,-1.7450953722000122,-0.0770314557421282,-2.0,-1.497995991983968
-1.9962402582168579,-1.7074010372161865,-0.0761006841669266,-2.0,-1.4579158316633267
-1.9942309856414795,-1.6810302734375,-0.07587826424961364,-2.0,-1.4278557114228458
-1.9911352396011353,-1.6358035802841187,-0.07422720558316892,-2.0,-1.3877755511022045
-1.9894437789916992,-1.608466625213623,-0.07297042672640335,-2.0,-1.3677354709418839
-1.9862254858016968,-1.5585212707519531,-0.06821080958149774,-2.0,-1.3176352705410823
-1.983701229095459,-1.5125538110733032,-0.06411662225441422,-2.0,-1.2675350701402806
-1.9820244312286377,-1.4704000949859619,-0.061360894473583054,-2.0,-1.2274549098196392
-1.9797600507736206,-1.4208855628967285,-0.05457636260839151,-2.0,-1.1873747494989981
-1.9781948328018188,-1.3749603033065796,-0.049804517062908664,-2.0,-1.1472945891783568
-1.9771193265914917,-1.3331619501113892,-0.04496051927471189,-2.0,-1.1072144288577155
-1.9767007827758789,-1.302598237991333,-0.042688445850010776,-2.0,-1.0671342685370742
-1.9759371280670166,-1.2562342882156372,-0.036726420015132266,-2.0,-1.0270541082164328
-1.9753689765930176,-1.2296538352966309,-0.03392931577935824,-2.0,-0.99699398797595196
-1.9752421379089355,-1.2027770280838013,-0.031178769182388755,-2.0,-0.9769539078156313
-1.9750639200210571,-1.1530469655990601,-0.0259608028999901,-2.0,-0.92685370741482975
-1.97463059425354,-1.1109071969985962,-0.020101793563219554,-2.0,-0.87675350701402821
-1.9744075536727905,-1.0800983905792236,-0.015443507463199842,-2.0,-0.84669338677354711
-1.9746615886688232,-1.0380144119262695,-0.009957190544083953,-2.0,-0.80661322645290578
-1.9749114513397217,-1.0111753940582275,-0.006562246087872458,-2.0,-0.7765531062124249
-1.9758647680282593,-0.96115916967391968,-0.0014649622375387226,-2.0,-0.72645290581162336
-1.9770784378051758,-0.91806614398956299,0.0037265957674217733,-2.0,-0.68637274549098204
-1.9779677391052246,-0.89081376791000366,0.008722517858956086,-2.0,-0.65631262525050116
-1.9791355133056641,-0.85574859380722046,0.010620529367894364,-2.0,-0.62625250501002006
-1.9805302619934082,-0.8127291202545166,0.017353436083174422,-2.0,-0.58617234468937873
-1.9822044372558594,-0.76180118322372437,0.023386231480241035,-2.0,-0.52605210420841697
-1.9836784601211548,-0.73069113492965698,0.02820007590129432,-2.0,-0.48597194388777565
-1.9862377643585205,-0.67924410104751587,0.034976863882218844,-2.0,-0.43587174348697388
-1.9884309768676758,-0.63597673177719116,0.03983239395214177,-2.0,-0.39579158316633256
